OID_,PerSqFeet,Area,lat,lon,NAME_ENG,OP_YRM,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_eng,SDU_IND
1652,11368,526,22.30817,114.23444,KAI TIN TOWERS,8/1/1998 0:00,0,0,1456.3,1456.3,3,26,40000,0.05,0,0,0,0,0,0,0,Kwun Tong, 
1658,8867,468,22.31771,114.23066,HIU MING COURT,9/1/1979 0:00,552,29833.5,4731.9,34565.4,26,45,25500,1.5,1,0,0,0,0,841808,819850,Kwun Tong,*
1660,13157,494,22.30624,114.18724,WING FU BUILDING - PODIUM,11/1/1978 0:00,540,23547,3664.2,27211.2,1,46,34340,0.2,1,0,0,0,1,837322,818570,Kowloon City,*
1664,10447,469,22.30817,114.23444,KAI TIN TOWERS,8/1/1998 0:00,0,0,1456.3,1456.3,3,26,40000,0.05,0,0,0,0,0,0,0,Kwun Tong, 
1671,12718,423,22.31766,114.19279,WEI CHIEN COURT BLOCK G,5/1/1979 0:00,910,40029.8,11175.7,51205.5,15,45,26500,0.7,1,0,0,0,1,837906,819853,Kowloon City,*
1673,12530,407,22.30638,114.18672,WAH BO BUILDING,11/1/1984 0:00,58,1514.3,249.9,1764.2,16,40,19800,0.2,1,0,0,1,0,837285,818598,Kowloon City,*
1695,17233,441,22.31985,114.1735,FU TAO BUILDING,6/1/1979 0:00,94,4769.1,1586.2,6355.3,22,45,28960,0.4,1,0,0,1,0,835930,820098,Kowloon City,*
1697,11300,469,22.30817,114.23444,KAI TIN TOWERS,8/1/1998 0:00,0,0,1456.3,1456.3,3,26,40000,0.05,0,0,0,0,0,0,0,Kwun Tong, 
1700,9375,640,22.31786,114.23083,HIU KWONG COURT,9/1/1979 0:00,552,29833.5,4731.9,34565.4,26,45,25500,1.5,1,0,0,0,0,841828,819873,Kwun Tong,*
1705,18427,407,22.30638,114.18672,WAH BO BUILDING,11/1/1984 0:00,58,1514.3,249.9,1764.2,16,40,19800,0.2,1,0,0,1,0,837285,818598,Kowloon City,*
1731,10456,526,22.30817,114.23444,KAI TIN TOWERS,8/1/1998 0:00,0,0,1456.3,1456.3,3,26,40000,0.05,0,0,0,0,0,0,0,Kwun Tong, 
1732,8812,463,22.31786,114.23083,HIU KWONG COURT,9/1/1979 0:00,552,29833.5,4731.9,34565.4,26,45,25500,1.5,1,0,0,0,0,841828,819873,Kwun Tong,*
1739,9738,421,22.31787,114.19216,WYLER GARDENS HANG CHIEN COURT BLOCK E,5/1/1979 0:00,0,43072,4616.8,47688.8,14,45,26500,0.6,1,0,0,0,1,837842,819875,Kowloon City,*
1740,13650,526,22.30817,114.23444,KAI TIN TOWERS,8/1/1998 0:00,0,0,1456.3,1456.3,3,26,40000,0.05,0,0,0,0,0,0,0,Kwun Tong, 
1741,9351,447,22.31771,114.23066,HIU MING COURT,9/1/1979 0:00,552,29833.5,4731.9,34565.4,26,45,25500,1.5,1,0,0,0,0,841808,819850,Kwun Tong,*
1742,11300,469,22.30817,114.23444,KAI TIN TOWERS,8/1/1998 0:00,0,0,1456.3,1456.3,3,26,40000,0.05,0,0,0,0,0,0,0,Kwun Tong, 
1770,10755,556,22.32185,114.21242,TELFORD GARDENS BLOCK C2,8/1/1980 0:00,192,10696.9,0,10696.9,14,44,50000,0.9,1,0,0,0,1,839930,820316,Kwun Tong,*
1771,12453,538,22.3228,114.21307,TELFORD GARDENS BLOCK F1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.4,1,0,0,0,1,839998,820421,Kwun Tong,*
1789,12575,466,22.31802,114.1744,PEACE BUILDING,1/1/1980 0:00,180,9116.2,1137,10253.2,27,45,30000,0.6,1,0,0,1,0,836013,819890,Kowloon City,*
1790,9285,560,22.3329,114.22765,SHUN FUNG HOUSE,4/1/1980 0:00,0,6423,5.5,6428.5,14,44,35000,2.5,1,0,0,1,1,841499,821540,Kwun Tong,*
1806,10154,517,22.32314,114.21263,TELFORD GARDENS BLOCK G1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.8,1,0,0,0,1,839951,820459,Kwun Tong,*
1810,9647,539,22.32314,114.21263,TELFORD GARDENS BLOCK G1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.8,1,0,0,0,1,839951,820459,Kwun Tong,*
1814,10251,517,22.3228,114.21307,TELFORD GARDENS BLOCK F1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.4,1,0,0,0,1,839998,820421,Kwun Tong,*
1827,11133,538,22.32314,114.21263,TELFORD GARDENS BLOCK G1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.8,1,0,0,0,1,839951,820459,Kwun Tong,*
1828,11922,411,22.30576,114.1857,HUNG LEE COURT,9/1/1979 0:00,814,44890.6,8575.9,53466.5,17,45,37000,0.3,1,0,0,0,0,837172,818537,Kowloon City,*
1833,8952,525,22.31503,114.17977,MAN FUK HOUSE,4/1/1980 0:00,0,8951.8,6.2,8958,16,44,31250,0.6,1,0,0,0,1,836566,819565,Kowloon City,*
1834,13546,812,22.32137,114.17979,GARVE COURT,7/1/1980 0:00,376,34971.3,0,34971.3,21,44,51000,1.5,1,0,0,1,0,836569,820262,Kowloon City,*
1838,12081,538,22.32146,114.2126,TELFORD GARDENS BLOCK A1,8/1/1980 0:00,544,30288,0,30288,12,44,50000,0.9,1,0,0,0,1,839950,820267,Kwun Tong,*
1845,14022,813,22.32123,114.17949,HOVE COURT,7/1/1980 0:00,376,34971.3,0,34971.3,21,44,51000,1,1,0,0,0,0,836539,820247,Kowloon City,*
1848,12639,538,22.3228,114.21307,TELFORD GARDENS BLOCK F1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.4,1,0,0,0,1,839998,820421,Kwun Tong,*
1849,14285,728,22.32055,114.17975,ARRAN COURT,9/1/1979 0:00,80,6404.8,0,6404.8,21,45,51000,1.5,1,0,0,1,0,836567,820171,Kowloon City,*
1860,12432,481,22.3318,114.16229,GOLDEN BUILDING BLOCK 4,1/1/1980 0:00,396,18007.2,10062.6,28069.8,14,45,19000,0.05,1,0,0,0,0,834766,821418,Sham Shui Po,*
1861,13053,596,22.31536,114.17955,MAN PAN HOUSE,4/1/1980 0:00,0,8947,11,8958,18,44,31250,0.6,1,0,0,0,1,836544,819598,Kowloon City,*
1863,12080,596,22.31503,114.17977,MAN FUK HOUSE,4/1/1980 0:00,0,8951.8,6.2,8958,16,44,31250,0.6,1,0,0,0,1,836566,819565,Kowloon City,*
1901,15805,720,22.31756,114.17444,PINE MANOR,11/1/1979 0:00,59,4018.9,1476.8,5495.7,23,45,30000,0.6,1,0,0,1,0,836016,819838,Kowloon City,*
1910,8111,646,22.33175,114.22666,SHUN FAI HOUSE,6/1/1980 0:00,0,7603,40.6,7643.6,17,44,35000,2,1,0,0,0,1,841402,821422,Kwun Tong,*
1911,8192,708,22.33201,114.22723,SHUN WING HOUSE,5/1/1980 0:00,0,7752.2,5.5,7757.7,17,44,35000,2,1,0,0,0,1,841461,821450,Kwun Tong,*
1912,12682,410,22.33133,114.17008,AMPLE BUILDING - PODIUM,4/1/1980 0:00,176,7751.2,1585.3,9336.5,1,44,11490,0.1,1,0,0,1,0,835557,821364,Sham Shui Po,*
1920,11672,538,22.3228,114.21307,TELFORD GARDENS BLOCK F1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.4,1,0,0,0,1,839998,820421,Kwun Tong,*
1923,9896,485,22.31536,114.17955,MAN PAN HOUSE,4/1/1980 0:00,0,8947,11,8958,18,44,31250,0.6,1,0,0,0,1,836544,819598,Kowloon City,*
1926,14314,489,22.31802,114.1744,PEACE BUILDING,1/1/1980 0:00,180,9116.2,1137,10253.2,27,45,30000,0.6,1,0,0,1,0,836013,819890,Kowloon City,*
1929,13940,538,22.32314,114.21263,TELFORD GARDENS BLOCK G1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.8,1,0,0,0,1,839951,820459,Kwun Tong,*
1946,11524,538,22.32146,114.2126,TELFORD GARDENS BLOCK A1,8/1/1980 0:00,544,30288,0,30288,12,44,50000,0.9,1,0,0,0,1,839950,820267,Kwun Tong,*
1947,14022,813,22.3211,114.17919,ILFORD COURT,7/1/1980 0:00,376,34971.3,0,34971.3,21,44,51000,1,1,0,0,0,0,836507,820233,Kowloon City,*
1955,8305,708,22.33236,114.2263,SHUN MEI HOUSE,4/1/1980 0:00,0,7752.2,5.5,7757.7,17,44,35000,2,1,0,0,0,1,841365,821489,Kwun Tong,*
1956,11802,538,22.3228,114.21307,TELFORD GARDENS BLOCK F1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.4,1,0,0,0,1,839998,820421,Kwun Tong,*
1960,8307,656,22.33248,114.22569,SHUN TAI HOUSE,12/1/1979 0:00,0,7813.8,5.5,7819.3,17,45,35000,2,1,0,0,0,1,841304,821488,Kwun Tong,*
1967,13853,410,22.33133,114.17008,AMPLE BUILDING - PODIUM,4/1/1980 0:00,176,7751.2,1585.3,9336.5,1,44,11490,0.1,1,0,0,1,0,835557,821364,Sham Shui Po,*
1970,10234,596,22.31444,114.17896,MAN SHUI HOUSE,1/1/1980 0:00,0,8944,14,8958,18,45,31250,0.7,1,0,0,0,1,836482,819495,Kowloon City,*
1981,10408,538,22.32146,114.2126,TELFORD GARDENS BLOCK A1,8/1/1980 0:00,544,30288,0,30288,12,44,50000,0.9,1,0,0,0,1,839950,820267,Kwun Tong,*
1986,13483,445,22.31802,114.1744,PEACE BUILDING,1/1/1980 0:00,180,9116.2,1137,10253.2,27,45,30000,0.6,1,0,0,1,0,836013,819890,Kowloon City,*
1992,12230,556,22.32185,114.21242,TELFORD GARDENS BLOCK C2,8/1/1980 0:00,192,10696.9,0,10696.9,14,44,50000,0.9,1,0,0,0,1,839930,820316,Kwun Tong,*
1993,10594,538,22.3228,114.21307,TELFORD GARDENS BLOCK F1,8/1/1980 0:00,544,30288,0,30288,11,44,50000,0.4,1,0,0,0,1,839998,820421,Kwun Tong,*
1997,9619,525,22.31503,114.17977,MAN FUK HOUSE,4/1/1980 0:00,0,8951.8,6.2,8958,16,44,31250,0.6,1,0,0,0,1,836566,819565,Kowloon City,*
2011,13694,517,22.32414,114.21253,TELFORD GARDENS BLOCK I1,2/1/1981 0:00,176,9726.5,0,9726.5,13,44,50000,0.4,1,0,0,0,1,839941,820569,Kwun Tong,*
2014,10679,515,22.32475,114.2122,TELFORD GARDENS BLOCK L,6/1/1981 0:00,288,15975.6,0,15975.6,14,43,50000,0.4,1,0,0,0,1,839907,820637,Kwun Tong,*
2020,9489,411,22.33869,114.13452,LAI NING HOUSE,5/1/1981 0:00,0,8569.5,0,8569.5,15,43,29500,0.4,1,0,0,0,0,831906,822182,Sham Shui Po,*
2022,10566,530,22.33323,114.15779,YEE MEI HOUSE,5/1/1981 0:00,0,24354,8029.3,32383.3,13,43,18000,0.3,1,0,0,0,0,834305,821572,Sham Shui Po,*
2024,10705,411,22.33912,114.1347,LAI KIN HOUSE,5/1/1981 0:00,0,8613,0,8613,15,43,29500,0.3,1,0,0,0,0,831925,822227,Sham Shui Po,*
2032,9523,525,22.31421,114.17811,MAN HEI HOUSE,3/1/1981 0:00,0,8946,12,8958,16,44,31250,0.8,1,0,0,0,1,836395,819467,Kowloon City,*
2033,10173,403,22.33912,114.1347,LAI KIN HOUSE,5/1/1981 0:00,0,8613,0,8613,15,43,29500,0.3,1,0,0,0,0,831925,822227,Sham Shui Po,*
2038,9904,525,22.31421,114.17811,MAN HEI HOUSE,3/1/1981 0:00,0,8946,12,8958,16,44,31250,0.8,1,0,0,0,1,836395,819467,Kowloon City,*
2039,9927,554,22.31497,114.17831,MAN HOI HOUSE,12/1/1980 0:00,0,8944,14,8958,18,44,31250,0.9,1,0,0,0,1,836418,819555,Kowloon City,*
2054,10223,538,22.32236,114.21243,TELFORD GARDENS BLOCK E2,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.9,1,0,0,0,1,839932,820373,Kwun Tong,*
2057,10218,411,22.33912,114.1347,LAI KIN HOUSE,5/1/1981 0:00,0,8613,0,8613,15,43,29500,0.3,1,0,0,0,0,831925,822227,Sham Shui Po,*
2058,10421,403,22.33917,114.13506,LAI YUE HOUSE,7/1/1981 0:00,0,8521.2,25.8,8547,15,43,29500,0.2,1,0,0,0,0,831961,822232,Sham Shui Po,*
2060,10223,538,22.32219,114.21204,TELFORD GARDENS BLOCK D1,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.8,1,0,0,0,1,839891,820353,Kwun Tong,*
2064,11306,513,22.3238,114.21297,TELFORD GARDENS BLOCK H1,1/1/1981 0:00,176,9796,0,9796,13,44,50000,0.2,1,0,0,0,1,839988,820532,Kwun Tong,*
2067,9732,411,22.33879,114.13493,LAI SAU HOUSE,7/1/1981 0:00,0,8427,0,8427,15,43,29500,0.3,1,0,0,0,0,831947,822189,Sham Shui Po,*
2070,9489,411,22.33869,114.13452,LAI NING HOUSE,5/1/1981 0:00,0,8569.5,0,8569.5,15,43,29500,0.4,1,0,0,0,0,831906,822182,Sham Shui Po,*
2073,12534,718,22.32609,114.18577,CROWFIELDS COURT,7/1/1981 0:00,36,2792,0,2792,13,43,60400,0.7,1,0,0,1,0,837184,820784,Kowloon City,*
2077,10218,411,22.33877,114.13411,LAI HONG HOUSE,5/1/1981 0:00,0,8118,0,8118,15,43,29500,0.4,1,0,0,0,0,831864,822188,Sham Shui Po,*
2082,9925,403,22.33908,114.13434,LAI TAI HOUSE,5/1/1981 0:00,0,8595.1,20.9,8616,15,43,29500,0.3,1,0,0,0,0,831888,822227,Sham Shui Po,*
2089,10223,538,22.32219,114.21204,TELFORD GARDENS BLOCK D1,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.8,1,0,0,0,1,839891,820353,Kwun Tong,*
2092,11744,596,22.31497,114.17831,MAN HOI HOUSE,12/1/1980 0:00,0,8944,14,8958,18,44,31250,0.9,1,0,0,0,1,836418,819555,Kowloon City,*
2093,11910,403,22.33869,114.13452,LAI NING HOUSE,5/1/1981 0:00,0,8569.5,0,8569.5,15,43,29500,0.4,1,0,0,0,0,831906,822182,Sham Shui Po,*
2095,12572,517,22.3238,114.21297,TELFORD GARDENS BLOCK H1,1/1/1981 0:00,176,9796,0,9796,13,44,50000,0.2,1,0,0,0,1,839988,820532,Kwun Tong,*
2096,12264,530,22.33323,114.15779,YEE MEI HOUSE,5/1/1981 0:00,0,24354,8029.3,32383.3,13,43,18000,0.3,1,0,0,0,0,834305,821572,Sham Shui Po,*
2100,11306,513,22.32236,114.21243,TELFORD GARDENS BLOCK E2,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.9,1,0,0,0,1,839932,820373,Kwun Tong,*
2103,10188,530,22.33323,114.15779,YEE MEI HOUSE,5/1/1981 0:00,0,24354,8029.3,32383.3,13,43,18000,0.3,1,0,0,0,0,834305,821572,Sham Shui Po,*
2108,13307,517,22.32414,114.21253,TELFORD GARDENS BLOCK I1,2/1/1981 0:00,176,9726.5,0,9726.5,13,44,50000,0.4,1,0,0,0,1,839941,820569,Kwun Tong,*
2112,10611,556,22.32433,114.21182,TELFORD GARDENS BLOCK J2,8/1/1981 0:00,192,10684.6,0,10684.6,14,43,50000,0.6,1,0,0,0,1,839868,820591,Kwun Tong,*
2118,11910,403,22.33879,114.13493,LAI SAU HOUSE,7/1/1981 0:00,0,8427,0,8427,15,43,29500,0.3,1,0,0,0,0,831947,822189,Sham Shui Po,*
2119,11737,426,22.33908,114.13434,LAI TAI HOUSE,5/1/1981 0:00,0,8595.1,20.9,8616,15,43,29500,0.3,1,0,0,0,0,831888,822227,Sham Shui Po,*
2121,12550,596,22.31421,114.17811,MAN HEI HOUSE,3/1/1981 0:00,0,8946,12,8958,16,44,31250,0.8,1,0,0,0,1,836395,819467,Kowloon City,*
2123,11133,538,22.32433,114.21182,TELFORD GARDENS BLOCK J2,8/1/1981 0:00,192,10684.6,0,10684.6,14,43,50000,0.6,1,0,0,0,1,839868,820591,Kwun Tong,*
2126,14851,404,22.3268,114.1661,WIN FAT MANSION,6/1/1987 0:00,52,1716.7,221.9,1938.6,14,37,23580,0.3,1,0,0,1,0,835161,820864,Sham Shui Po,*
2128,10791,556,22.32496,114.21176,TELFORD GARDENS BLOCK M2,6/1/1981 0:00,288,15975.6,0,15975.6,14,43,50000,0.5,1,0,0,0,1,839862,820661,Kwun Tong,*
2134,10873,538,22.32181,114.21195,TELFORD GARDENS BLOCK B2,8/1/1980 0:00,192,10688.9,0,10688.9,14,44,50000,0.9,1,0,0,0,1,839881,820311,Kwun Tong,*
2135,12000,525,22.3146,114.17862,MAN YIN HOUSE,5/1/1981 0:00,0,8949.5,8.5,8958,18,43,31250,0.8,1,0,0,0,1,836449,819510,Kowloon City,*
2137,10223,538,22.32414,114.21253,TELFORD GARDENS BLOCK I1,2/1/1981 0:00,176,9726.5,0,9726.5,13,44,50000,0.4,1,0,0,0,1,839941,820569,Kwun Tong,*
2169,10251,556,22.32219,114.21204,TELFORD GARDENS BLOCK D1,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.8,1,0,0,0,1,839891,820353,Kwun Tong,*
2179,10227,440,22.33908,114.13434,LAI TAI HOUSE,5/1/1981 0:00,0,8595.1,20.9,8616,15,43,29500,0.3,1,0,0,0,0,831888,822227,Sham Shui Po,*
2182,9975,411,22.33877,114.13411,LAI HONG HOUSE,5/1/1981 0:00,0,8118,0,8118,15,43,29500,0.4,1,0,0,0,0,831864,822188,Sham Shui Po,*
2208,10780,538,22.32236,114.21243,TELFORD GARDENS BLOCK E2,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.9,1,0,0,0,1,839932,820373,Kwun Tong,*
2225,12453,538,22.32414,114.21253,TELFORD GARDENS BLOCK I1,2/1/1981 0:00,176,9726.5,0,9726.5,13,44,50000,0.4,1,0,0,0,1,839941,820569,Kwun Tong,*
2229,10526,513,22.32219,114.21204,TELFORD GARDENS BLOCK D1,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.8,1,0,0,0,1,839891,820353,Kwun Tong,*
2231,11152,538,22.32496,114.21176,TELFORD GARDENS BLOCK M2,6/1/1981 0:00,288,15975.6,0,15975.6,14,43,50000,0.5,1,0,0,0,1,839862,820661,Kwun Tong,*
2233,10409,440,22.33879,114.13493,LAI SAU HOUSE,7/1/1981 0:00,0,8427,0,8427,15,43,29500,0.3,1,0,0,0,0,831947,822189,Sham Shui Po,*
2248,10457,525,22.31526,114.17855,MAN CHUNG HOUSE,1/1/1981 0:00,0,8946.1,11.9,8958,16,44,31250,0.9,1,0,0,1,1,836439,819587,Kowloon City,*
2252,9925,403,22.33908,114.13434,LAI TAI HOUSE,5/1/1981 0:00,0,8595.1,20.9,8616,15,43,29500,0.3,1,0,0,0,0,831888,822227,Sham Shui Po,*
2255,10536,596,22.31526,114.17855,MAN CHUNG HOUSE,1/1/1981 0:00,0,8946.1,11.9,8958,16,44,31250,0.9,1,0,0,1,1,836439,819587,Kowloon City,*
2258,12264,530,22.33323,114.15779,YEE MEI HOUSE,5/1/1981 0:00,0,24354,8029.3,32383.3,13,43,18000,0.3,1,0,0,0,0,834305,821572,Sham Shui Po,*
2265,10377,530,22.33323,114.15779,YEE MEI HOUSE,5/1/1981 0:00,0,24354,8029.3,32383.3,13,43,18000,0.3,1,0,0,0,0,834305,821572,Sham Shui Po,*
2269,11166,403,22.33869,114.13452,LAI NING HOUSE,5/1/1981 0:00,0,8569.5,0,8569.5,15,43,29500,0.4,1,0,0,0,0,831906,822182,Sham Shui Po,*
2272,13231,718,22.32609,114.18577,CROWFIELDS COURT,7/1/1981 0:00,36,2792,0,2792,13,43,60400,0.7,1,0,0,1,0,837184,820784,Kowloon City,*
2273,10285,525,22.3146,114.17862,MAN YIN HOUSE,5/1/1981 0:00,0,8949.5,8.5,8958,18,43,31250,0.8,1,0,0,0,1,836449,819510,Kowloon City,*
2274,11241,596,22.31497,114.17831,MAN HOI HOUSE,12/1/1980 0:00,0,8944,14,8958,18,44,31250,0.9,1,0,0,0,1,836418,819555,Kowloon City,*
2275,9896,485,22.31526,114.17855,MAN CHUNG HOUSE,1/1/1981 0:00,0,8946.1,11.9,8958,16,44,31250,0.9,1,0,0,1,1,836439,819587,Kowloon City,*
2276,12081,538,22.32236,114.21243,TELFORD GARDENS BLOCK E2,12/1/1980 0:00,352,19595.3,0,19595.3,13,44,50000,0.9,1,0,0,0,1,839932,820373,Kwun Tong,*
2277,12075,559,22.32475,114.2122,TELFORD GARDENS BLOCK L,6/1/1981 0:00,288,15975.6,0,15975.6,14,43,50000,0.4,1,0,0,0,1,839907,820637,Kwun Tong,*
2284,13849,426,22.33869,114.13452,LAI NING HOUSE,5/1/1981 0:00,0,8569.5,0,8569.5,15,43,29500,0.4,1,0,0,0,0,831906,822182,Sham Shui Po,*
2285,11409,596,22.3146,114.17818,MAN HUNG HOUSE,3/1/1981 0:00,0,8946.1,11.9,8958,16,44,31250,0.9,1,0,0,0,1,836403,819510,Kowloon City,*
2296,13590,596,22.31414,114.17848,MAN MING HOUSE,11/1/1980 0:00,0,8946.7,11.3,8958,18,44,31250,0.8,1,0,0,0,1,836435,819461,Kowloon City,*
2298,14079,554,22.31562,114.17927,MAN LAN HOUSE,9/1/1980 0:00,0,8941.6,16.4,8958,18,44,31250,0.8,1,0,0,0,1,836514,819625,Kowloon City,*
2299,11428,525,22.31421,114.17811,MAN HEI HOUSE,3/1/1981 0:00,0,8946,12,8958,16,44,31250,0.8,1,0,0,0,1,836395,819467,Kowloon City,*
2300,10918,403,22.33877,114.13411,LAI HONG HOUSE,5/1/1981 0:00,0,8118,0,8118,15,43,29500,0.4,1,0,0,0,0,831864,822188,Sham Shui Po,*
2309,11656,513,22.32433,114.21182,TELFORD GARDENS BLOCK J2,8/1/1981 0:00,192,10684.6,0,10684.6,14,43,50000,0.6,1,0,0,0,1,839868,820591,Kwun Tong,*
2311,13409,440,22.33917,114.13506,LAI YUE HOUSE,7/1/1981 0:00,0,8521.2,25.8,8547,15,43,29500,0.2,1,0,0,0,0,831961,822232,Sham Shui Po,*
2320,10435,551,22.32535,114.21186,TELFORD GARDENS BLOCK N2,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.4,1,0,0,0,1,839872,820703,Kwun Tong,*
2323,9002,411,22.3392,114.13542,LAI HANG HOUSE,10/1/1981 0:00,0,8080.4,3,8083.4,14,43,29500,0.1,1,0,0,0,0,831997,822237,Sham Shui Po,*
2327,10185,540,22.32338,114.21356,TELFORD GARDENS BLOCK Q1,11/1/1981 0:00,1248,71493.6,0,71493.6,13,43,50000,0.1,1,0,0,0,1,840046,820482,Kwun Tong,*
2328,11615,551,22.3248,114.21287,TELFORD GARDENS BLOCK K1,10/1/1981 0:00,416,23348.2,0,23348.2,28,43,50000,0.05,1,0,0,0,1,839976,820643,Kwun Tong,*
2329,10121,494,22.32398,114.2135,TELFORD GARDENS BLOCK R2,11/1/1981 0:00,1248,71493.6,0,71493.6,27,43,50000,0.05,1,0,0,0,1,840041,820551,Kwun Tong,*
2330,10688,494,22.32535,114.21336,TELFORD GARDENS BLOCK U1,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.05,1,0,0,0,1,840027,820705,Kwun Tong,*
2336,11347,527,22.32535,114.21336,TELFORD GARDENS BLOCK U1,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.05,1,0,0,0,1,840027,820705,Kwun Tong,*
2337,11190,420,22.30771,114.23473,WO HONG HOUSE,8/1/1982 0:00,0,13556.4,410,13966.4,35,42,39300,0.05,1,0,0,0,0,842229,818747,Kwun Tong,*
2338,7971,414,22.32149,114.21682,KAY YAN HOUSE,7/1/1982 0:00,0,12661.4,16.2,12677.6,30,42,29000,0.7,1,0,0,0,0,840382,820276,Kwun Tong,*
2340,7321,560,22.33196,114.22685,SHUN YING HOUSE,6/1/1980 0:00,0,7813.8,5.5,7819.3,17,44,35000,2,1,0,0,0,1,841412,821431,Kwun Tong,*
2350,9677,558,22.32338,114.21356,TELFORD GARDENS BLOCK Q1,11/1/1981 0:00,1248,71493.6,0,71493.6,13,43,50000,0.1,1,0,0,0,1,840046,820482,Kwun Tong,*
2354,10158,443,22.32234,114.21367,TELFORD GARDENS BLOCK O1,9/1/1981 0:00,352,19646,0,19646,13,43,50000,0.05,1,0,0,0,1,840058,820370,Kwun Tong,*
2358,10594,538,22.32234,114.21367,TELFORD GARDENS BLOCK O1,9/1/1981 0:00,352,19646,0,19646,13,43,50000,0.05,1,0,0,0,1,840058,820370,Kwun Tong,*
2367,11666,540,22.32338,114.21356,TELFORD GARDENS BLOCK Q1,11/1/1981 0:00,1248,71493.6,0,71493.6,13,43,50000,0.1,1,0,0,0,1,840046,820482,Kwun Tong,*
2369,12145,494,22.32398,114.2135,TELFORD GARDENS BLOCK R2,11/1/1981 0:00,1248,71493.6,0,71493.6,27,43,50000,0.05,1,0,0,0,1,840041,820551,Kwun Tong,*
2374,10526,551,22.32535,114.21186,TELFORD GARDENS BLOCK N2,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.4,1,0,0,0,1,839872,820703,Kwun Tong,*
2375,12572,517,22.32338,114.21356,TELFORD GARDENS BLOCK Q1,11/1/1981 0:00,1248,71493.6,0,71493.6,13,43,50000,0.1,1,0,0,0,1,840046,820482,Kwun Tong,*
2377,13286,426,22.3392,114.13542,LAI HANG HOUSE,10/1/1981 0:00,0,8080.4,3,8083.4,14,43,29500,0.1,1,0,0,0,0,831997,822237,Sham Shui Po,*
2379,11943,494,22.32535,114.21336,TELFORD GARDENS BLOCK U1,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.05,1,0,0,0,1,840027,820705,Kwun Tong,*
2380,12145,494,22.32398,114.2135,TELFORD GARDENS BLOCK R2,11/1/1981 0:00,1248,71493.6,0,71493.6,27,43,50000,0.05,1,0,0,0,1,840041,820551,Kwun Tong,*
2381,12375,400,22.30776,114.23437,YUE HONG HOUSE,2/1/1982 0:00,0,13761.8,0,13761.8,35,43,39300,0.05,1,0,0,0,0,842193,818755,Kwun Tong,*
2382,13360,494,22.32535,114.21336,TELFORD GARDENS BLOCK U1,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.05,1,0,0,0,1,840027,820705,Kwun Tong,*
2383,11812,491,22.3248,114.21287,TELFORD GARDENS BLOCK K1,10/1/1981 0:00,416,23348.2,0,23348.2,28,43,50000,0.05,1,0,0,0,1,839976,820643,Kwun Tong,*
2387,11000,550,22.3072,114.2349,KEI HONG HOUSE,10/1/1981 0:00,0,13346.8,66.4,13413.2,33,43,39300,0.1,1,0,0,0,0,842247,818693,Kwun Tong,*
2390,6619,423,22.31662,114.22874,TSUI NAM HOUSE,3/1/1982 0:00,0,37504.5,422.3,37926.8,28,43,20650,0.9,1,0,0,0,1,841620,819736,Kwun Tong,*
2403,10283,494,22.32535,114.21336,TELFORD GARDENS BLOCK U1,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.05,1,0,0,0,1,840027,820705,Kwun Tong,*
2404,10931,494,22.32535,114.21186,TELFORD GARDENS BLOCK N2,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.4,1,0,0,0,1,839872,820703,Kwun Tong,*
2406,11538,494,22.32535,114.21336,TELFORD GARDENS BLOCK U1,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.05,1,0,0,0,1,840027,820705,Kwun Tong,*
2412,12755,588,22.32535,114.21186,TELFORD GARDENS BLOCK N2,10/1/1981 0:00,832,46735.5,0,46735.5,28,43,50000,0.4,1,0,0,0,1,839872,820703,Kwun Tong,*
