OID_,PerSqFeet,Area,lat,lon,NAME_ENG,OP_YRM,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_eng,SDU_IND
6228,17335,518,22.28158,114.19236,CHUANG'S ON THE PARK,10/1/1992 0:00,120,6546,0,6546,33,32,60000,0.05,0,0,0,1,0,837864,815859,Eastern,*
6252,10135,592,22.26167,114.25237,FULLVIEW GARDEN BLOCK 6,1/1/1993 0:00,3240,201000,2394,203394,30,32,31000,2,1,0,0,0,1,844050,813655,Eastern,*
6254,16733,496,22.28988,114.19813,KINGS COURT,8/1/1993 0:00,78,4331.8,433,4764.8,29,31,40500,0.4,1,0,0,1,0,838454,816781,Eastern,*
6255,10641,592,22.26155,114.25189,FULLVIEW GARDEN BLOCK 7,1/1/1993 0:00,3240,201000,2394,203394,31,32,31000,2,1,0,0,0,1,843999,813640,Eastern,*
6266,6177,484,22.26271,114.25172,FULLVIEW GARDEN BLOCK 10,1/1/1993 0:00,3240,201000,2394,203394,31,32,31000,2,1,0,0,0,1,843983,813769,Eastern,*
6267,13941,515,22.28839,114.19203,VICTOR COURT,4/1/1993 0:00,136,6706.2,726.1,7432.3,35,31,32000,0.2,1,0,0,1,0,837826,816610,Eastern,*
6269,14912,515,22.28839,114.19203,VICTOR COURT,4/1/1993 0:00,136,6706.2,726.1,7432.3,35,31,32000,0.2,1,0,0,1,0,837826,816610,Eastern,*
6271,11460,541,22.26199,114.25085,KAI TSUI COURT HIN TSUI HOUSE,7/1/1993 0:00,0,82232,1616.4,83848.4,39,31,22650,2,1,0,0,1,1,0,0,Eastern, 
6292,16122,459,22.28881,114.21053,OCEANIC BUILDING,2/1/1989 0:00,144,7315.5,553.4,7868.9,26,36,30820,0.05,0,0,0,1,0,839735,816660,Eastern,*
6306,10720,541,22.26199,114.25085,KAI TSUI COURT HIN TSUI HOUSE,7/1/1993 0:00,0,82232,1616.4,83848.4,39,31,22650,2,1,0,0,1,1,0,0,Eastern, 
6308,15928,501,22.27845,114.22868,HOI FUNG CENTRE,1/1/1993 0:00,110,5023.2,1217.7,6240.9,29,32,25000,0.05,1,0,0,1,0,841613,815517,Eastern,*
6311,16865,504,22.28839,114.19203,VICTOR COURT,4/1/1993 0:00,136,6706.2,726.1,7432.3,35,31,32000,0.2,1,0,0,1,0,837826,816610,Eastern,*
6312,15000,552,22.28898,114.19627,KINGSWAY GARDEN,1/1/1994 0:00,100,5297.6,0,5297.6,27,31,50000,0.4,1,0,0,1,0,838265,816673,Eastern,*
6352,19733,413,22.28158,114.19236,CHUANG'S ON THE PARK,10/1/1992 0:00,120,6546,0,6546,33,32,60000,0.05,0,0,0,1,0,837864,815859,Eastern,*
6507,7142,546,22.27716,114.22284,NGAN CHUN HOUSE,8/1/1994 0:00,0,76000,352.5,76352.5,39,30,19900,0.8,1,0,0,1,1,841007,815368,Eastern,*
6519,20202,594,22.28671,114.19336,CANNON GARDEN,10/1/1993 0:00,104,6482.3,0,6482.3,28,31,59160,0.2,1,0,0,1,0,837966,816426,Eastern,*
6525,9132,438,22.27733,114.22226,KAM CHUN HOUSE,8/1/1994 0:00,0,76000,352.5,76352.5,39,30,19900,0.8,1,0,0,0,1,840946,815388,Eastern,*
6532,9360,438,22.27716,114.22284,NGAN CHUN HOUSE,8/1/1994 0:00,0,76000,352.5,76352.5,39,30,19900,0.8,1,0,0,1,1,841007,815368,Eastern,*
6547,9968,640,22.27716,114.22284,NGAN CHUN HOUSE,8/1/1994 0:00,0,76000,352.5,76352.5,39,30,19900,0.8,1,0,0,1,1,841007,815368,Eastern,*
6577,15080,496,22.28671,114.19336,CANNON GARDEN,10/1/1993 0:00,104,6482.3,0,6482.3,28,31,59160,0.2,1,0,0,1,0,837966,816426,Eastern,*
6605,8317,541,22.27716,114.22284,NGAN CHUN HOUSE,8/1/1994 0:00,0,76000,352.5,76352.5,39,30,19900,0.8,1,0,0,1,1,841007,815368,Eastern,*
6684,6976,645,22.27733,114.22226,KAM CHUN HOUSE,8/1/1994 0:00,0,76000,352.5,76352.5,39,30,19900,0.8,1,0,0,0,1,840946,815388,Eastern,*
6694,7875,546,22.27733,114.22226,KAM CHUN HOUSE,8/1/1994 0:00,0,76000,352.5,76352.5,39,30,19900,0.8,1,0,0,0,1,840946,815388,Eastern,*
6808,9485,564,22.26348,114.24038,LOK HIN TERRACE BLOCK 1,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842815,813851,Eastern,*
6810,11434,481,22.26433,114.24155,LOK HIN TERRACE BLOCK 5,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.6,1,0,0,0,1,842934,813948,Eastern,*
6819,9574,564,22.26348,114.24038,LOK HIN TERRACE BLOCK 1,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842815,813851,Eastern,*
6820,7770,592,22.26276,114.25025,CHEERFUL GARDEN BLOCK 4,5/1/1995 0:00,1870,109090,2477.8,111567.8,41,29,30000,2,1,0,0,0,1,843831,813774,Eastern,*
6864,8750,480,22.2633,114.25073,CHEERFUL GARDEN BLOCK 1,5/1/1995 0:00,1870,109090,2477.8,111567.8,31,29,30000,2,1,0,0,0,1,843879,813833,Eastern,*
6881,8902,483,22.26283,114.24986,CHEERFUL GARDEN BLOCK 3,5/1/1995 0:00,1870,109090,2477.8,111567.8,40,29,30000,2,1,0,0,0,1,843792,813781,Eastern,*
6882,7900,481,22.26429,114.24111,LOK HIN TERRACE BLOCK 4,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842889,813942,Eastern,*
6898,7601,592,22.26276,114.25025,CHEERFUL GARDEN BLOCK 4,5/1/1995 0:00,1870,109090,2477.8,111567.8,41,29,30000,2,1,0,0,0,1,843831,813774,Eastern,*
6903,7429,564,22.26433,114.24155,LOK HIN TERRACE BLOCK 5,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.6,1,0,0,0,1,842934,813948,Eastern,*
6911,9219,564,22.26348,114.24038,LOK HIN TERRACE BLOCK 1,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842815,813851,Eastern,*
6962,8829,564,22.26433,114.24155,LOK HIN TERRACE BLOCK 5,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.6,1,0,0,0,1,842934,813948,Eastern,*
6967,9310,580,22.26348,114.24038,LOK HIN TERRACE BLOCK 1,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842815,813851,Eastern,*
6968,7770,592,22.26276,114.25025,CHEERFUL GARDEN BLOCK 4,5/1/1995 0:00,1870,109090,2477.8,111567.8,41,29,30000,2,1,0,0,0,1,843831,813774,Eastern,*
6984,12206,426,22.26386,114.24053,LOK HIN TERRACE BLOCK 2,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842831,813897,Eastern,*
7035,12761,431,22.26281,114.25071,CHEERFUL GARDEN BLOCK 5,5/1/1995 0:00,1870,109090,2477.8,111567.8,40,29,30000,2,1,0,0,0,1,843878,813780,Eastern,*
7052,7758,580,22.26433,114.24155,LOK HIN TERRACE BLOCK 5,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.6,1,0,0,0,1,842934,813948,Eastern,*
7058,8450,426,22.26388,114.24098,LOK HIN TERRACE BLOCK 3,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842876,813896,Eastern,*
7064,6925,592,22.26281,114.25071,CHEERFUL GARDEN BLOCK 5,5/1/1995 0:00,1870,109090,2477.8,111567.8,40,29,30000,2,1,0,0,0,1,843878,813780,Eastern,*
7075,8865,564,22.26429,114.24111,LOK HIN TERRACE BLOCK 4,4/1/1995 0:00,1550,88044.7,1341.1,89385.8,34,29,30000,0.5,1,0,0,0,1,842889,813942,Eastern,*
7090,7867,483,22.26281,114.25071,CHEERFUL GARDEN BLOCK 5,5/1/1995 0:00,1870,109090,2477.8,111567.8,40,29,30000,2,1,0,0,0,1,843878,813780,Eastern,*
7123,9843,640,22.28065,114.21906,YIU HEI HOUSE,12/1/1995 0:00,0,45939.8,657,46596.8,38,29,26190,0.6,1,0,0,1,1,840615,815754,Eastern,*
7149,14238,604,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7151,14122,524,22.28338,114.21275,BLOCK A KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.3,1,0,0,1,0,839962,816048,Eastern,*
7153,14884,604,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7154,15728,604,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7157,19589,439,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7170,15762,538,22.28338,114.21275,BLOCK A KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.3,1,0,0,1,0,839962,816048,Eastern,*
7173,7948,541,22.2797,114.21866,YAT HEI HOUSE,12/1/1995 0:00,0,46267.6,128.4,46396,38,29,26190,0.8,1,0,0,0,1,840574,815652,Eastern,*
7175,19362,439,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7182,14370,604,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7196,11858,538,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7197,15610,524,22.28338,114.21275,BLOCK A KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.3,1,0,0,1,0,839962,816048,Eastern,*
7210,9498,598,22.28019,114.21844,KING HEI HOUSE,12/1/1995 0:00,0,45613.2,670.4,46283.6,39,29,26190,0.8,1,0,0,0,1,840552,815703,Eastern,*
7214,9075,606,22.28019,114.21844,KING HEI HOUSE,12/1/1995 0:00,0,45613.2,670.4,46283.6,39,29,26190,0.8,1,0,0,0,1,840552,815703,Eastern,*
7224,8580,606,22.28065,114.21906,YIU HEI HOUSE,12/1/1995 0:00,0,45939.8,657,46596.8,38,29,26190,0.6,1,0,0,1,1,840615,815754,Eastern,*
7253,18211,604,22.28338,114.21275,BLOCK A KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.3,1,0,0,1,0,839962,816048,Eastern,*
7265,13201,606,22.31076,114.16795,PROSPEROUS GARDEN BLOCK 3,8/1/1991 0:00,448,89805.3,6477.4,96282.7,30,33,34000,0.4,1,0,0,0,1,835348,819091,Yau Tsim Mong,*
7277,13050,590,22.31082,114.16835,PROSPEROUS GARDEN BLOCK 4,8/1/1991 0:00,448,89805.3,6477.4,96282.7,30,33,34000,0.3,1,0,0,0,1,835388,819097,Yau Tsim Mong,*
7287,9006,433,22.28019,114.21844,KING HEI HOUSE,12/1/1995 0:00,0,45613.2,670.4,46283.6,39,29,26190,0.8,1,0,0,0,1,840552,815703,Eastern,*
7289,9086,438,22.2797,114.21866,YAT HEI HOUSE,12/1/1995 0:00,0,46267.6,128.4,46396,38,29,26190,0.8,1,0,0,0,1,840574,815652,Eastern,*
7290,6575,438,22.28019,114.21844,KING HEI HOUSE,12/1/1995 0:00,0,45613.2,670.4,46283.6,39,29,26190,0.8,1,0,0,0,1,840552,815703,Eastern,*
7295,13940,538,22.28019,114.21844,KING HEI HOUSE,12/1/1995 0:00,0,45613.2,670.4,46283.6,39,29,26190,0.8,1,0,0,0,1,840552,815703,Eastern,*
7309,15945,439,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7341,14869,538,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7343,11589,604,22.28353,114.21238,BLOCK B KORNVILLE,12/1/1995 0:00,504,31289.2,0,31289.2,48,29,24000,0.4,1,0,0,0,0,839930,816075,Eastern,*
7351,10077,645,22.27975,114.2194,WAH HEI HOUSE,12/1/1995 0:00,0,46267.6,16,46283.6,38,29,26190,0.6,1,0,0,0,1,840649,815655,Eastern,*
7353,9759,541,22.28065,114.21906,YIU HEI HOUSE,12/1/1995 0:00,0,45939.8,657,46596.8,38,29,26190,0.6,1,0,0,1,1,840615,815754,Eastern,*
7356,7704,649,22.28019,114.21844,KING HEI HOUSE,12/1/1995 0:00,0,45613.2,670.4,46283.6,39,29,26190,0.8,1,0,0,0,1,840552,815703,Eastern,*
7361,10622,546,22.28065,114.21906,YIU HEI HOUSE,12/1/1995 0:00,0,45939.8,657,46596.8,38,29,26190,0.6,1,0,0,1,1,840615,815754,Eastern,*
7373,9523,546,22.2797,114.21866,YAT HEI HOUSE,12/1/1995 0:00,0,46267.6,128.4,46396,38,29,26190,0.8,1,0,0,0,1,840574,815652,Eastern,*
7375,8550,538,22.28065,114.21906,YIU HEI HOUSE,12/1/1995 0:00,0,45939.8,657,46596.8,38,29,26190,0.6,1,0,0,1,1,840615,815754,Eastern,*
7423,16058,746,22.29085,114.20203,ONE ISLAND PLACE,10/1/1996 0:00,784,59293.6,15605.1,74898.7,38,28,59000,0.1,1,0,0,0,0,838862,816882,Eastern,*
7430,15111,761,22.29092,114.20236,TWO ISLAND PLACE,10/1/1996 0:00,784,59293.6,15605.1,74898.7,38,28,59000,0.2,1,0,0,0,0,838893,816890,Eastern,*
7432,15283,653,22.29092,114.20236,TWO ISLAND PLACE,10/1/1996 0:00,784,59293.6,15605.1,74898.7,38,28,59000,0.2,1,0,0,0,0,838893,816890,Eastern,*
7435,15742,761,22.29092,114.20236,TWO ISLAND PLACE,10/1/1996 0:00,784,59293.6,15605.1,74898.7,38,28,59000,0.2,1,0,0,0,0,838893,816890,Eastern,*
7440,18145,496,22.3009,114.17489,KIMBRY COURT,1/1/1965 0:00,0,1168.8,525.9,1694.7,10,60,15630,0.4,1,1,0,1,0,836064,817993,Yau Tsim Mong,**
7448,8074,431,22.26573,114.24976,HARMONY GARDEN BLOCK 4,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,2,1,0,0,0,1,843782,814101,Eastern,*
7452,8057,484,22.26586,114.24934,HARMONY GARDEN BLOCK 3,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,2,1,0,0,0,1,843736,814119,Eastern,*
7483,17620,664,22.2842,114.21873,THE FLORIDIAN,5/1/1997 0:00,214,20664.6,682.8,21347.4,28,27,81700,0.2,0,0,0,0,0,840557,816153,Eastern,*
7499,13842,484,22.266,114.24891,HARMONY GARDEN BLOCK 2,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,1.5,1,0,0,0,1,843695,814134,Eastern,*
7500,7835,559,22.26735,114.24167,TSUI CHING HOUSE,8/1/1997 0:00,0,21524.7,156.4,21681.1,35,27,20500,0.6,1,0,0,0,0,842946,814283,Eastern,*
7501,7770,592,22.26529,114.24951,HARMONY GARDEN BLOCK 5,3/1/1997 0:00,2340,136469,5375.2,141844.2,31,28,37160,2,1,0,0,0,1,843756,814052,Eastern,*
7512,12838,701,22.26532,114.24836,HARMONY GARDEN BLOCK 8,3/1/1997 0:00,2340,136469,5375.2,141844.2,33,28,37160,1.5,1,0,0,1,1,843634,814057,Eastern,*
7513,8502,494,22.26586,114.24934,HARMONY GARDEN BLOCK 3,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,2,1,0,0,0,1,843736,814119,Eastern,*
7518,20000,525,22.265,114.2487,HARMONY GARDEN BLOCK 7,3/1/1997 0:00,2340,136469,5375.2,141844.2,33,28,37160,1.5,1,0,0,0,1,843672,814022,Eastern,*
7551,13362,696,22.3009,114.17489,KIMBRY COURT,1/1/1965 0:00,0,1168.8,525.9,1694.7,10,60,15630,0.4,1,1,0,1,0,836064,817993,Yau Tsim Mong,**
7561,14828,526,22.26573,114.24976,HARMONY GARDEN BLOCK 4,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,2,1,0,0,0,1,843782,814101,Eastern,*
7579,14604,582,22.3009,114.17489,KIMBRY COURT,1/1/1965 0:00,0,1168.8,525.9,1694.7,10,60,15630,0.4,1,1,0,1,0,836064,817993,Yau Tsim Mong,**
7582,10232,645,22.266,114.24891,HARMONY GARDEN BLOCK 2,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,1.5,1,0,0,0,1,843695,814134,Eastern,*
7584,8884,484,22.265,114.24919,HARMONY GARDEN BLOCK 6,3/1/1997 0:00,2340,136469,5375.2,141844.2,31,28,37160,2,1,0,0,0,1,843723,814021,Eastern,*
7587,9141,536,22.266,114.24891,HARMONY GARDEN BLOCK 2,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,1.5,1,0,0,0,1,843695,814134,Eastern,*
7588,7781,604,22.26576,114.24856,HARMONY GARDEN BLOCK 1,3/1/1997 0:00,2340,136469,5375.2,141844.2,29,28,37160,1.5,1,0,0,0,1,843658,814106,Eastern,*
7654,8411,535,22.265,114.2487,HARMONY GARDEN BLOCK 7,3/1/1997 0:00,2340,136469,5375.2,141844.2,33,28,37160,1.5,1,0,0,0,1,843672,814022,Eastern,*
7666,7969,596,22.3009,114.17489,KIMBRY COURT,1/1/1965 0:00,0,1168.8,525.9,1694.7,10,60,15630,0.4,1,1,0,1,0,836064,817993,Yau Tsim Mong,**
7861,13583,773,22.31386,114.16467,CHARMING GARDEN BLOCK 10,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835012,819430,Yau Tsim Mong,*
7864,11029,816,22.31329,114.16509,CHARMING GARDEN BLOCK 12,5/1/1998 0:00,2648,154850,3747.2,158597.2,24,26,35000,0.6,1,0,0,0,1,835054,819368,Yau Tsim Mong,*
7866,10135,592,22.31421,114.16349,CHARMING GARDEN BLOCK 2,5/1/1998 0:00,1260,73750,1104.7,74854.7,23,26,35000,0.6,1,0,0,0,1,834890,819470,Yau Tsim Mong,*
7872,8507,623,22.31414,114.16567,CHARMING GARDEN BLOCK 16,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835114,819463,Yau Tsim Mong,*
7880,7585,646,22.31466,114.16457,CHARMING GARDEN BLOCK 8,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835001,819520,Yau Tsim Mong,*
7892,14893,517,22.31475,114.16496,CHARMING GARDEN BLOCK 7,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835041,819529,Yau Tsim Mong,*
7898,14049,605,22.31414,114.16567,CHARMING GARDEN BLOCK 16,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835114,819463,Yau Tsim Mong,*
7915,11846,650,22.31434,114.16512,CHARMING GARDEN BLOCK 15,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835060,819485,Yau Tsim Mong,*
8012,11900,605,22.31421,114.16349,CHARMING GARDEN BLOCK 2,5/1/1998 0:00,1260,73750,1104.7,74854.7,23,26,35000,0.6,1,0,0,0,1,834890,819470,Yau Tsim Mong,*
8021,16042,427,22.31383,114.16574,CHARMING GARDEN BLOCK 17,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835122,819427,Yau Tsim Mong,*
8072,13608,485,22.31383,114.16574,CHARMING GARDEN BLOCK 17,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835122,819427,Yau Tsim Mong,*
8078,13647,658,22.31329,114.16509,CHARMING GARDEN BLOCK 12,5/1/1998 0:00,2648,154850,3747.2,158597.2,24,26,35000,0.6,1,0,0,0,1,835054,819368,Yau Tsim Mong,*
8081,12702,581,22.31346,114.16569,CHARMING GARDEN BLOCK 18,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835116,819387,Yau Tsim Mong,*
8082,,,22.31414,114.16567,CHARMING GARDEN BLOCK 16,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835114,819463,Yau Tsim Mong,*
8086,10440,431,22.31466,114.16457,CHARMING GARDEN BLOCK 8,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835001,819520,Yau Tsim Mong,*
8094,9361,673,22.31383,114.16574,CHARMING GARDEN BLOCK 17,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835122,819427,Yau Tsim Mong,*
8120,8119,739,22.29176,114.20601,HONG CHEUNG COURT,9/1/1997 0:00,648,33511.7,3451.7,36963.4,29,27,16290,0.3,1,0,0,0,1,839270,816985,Eastern,*
8158,8306,756,22.3136,114.1653,CHARMING GARDEN BLOCK 13,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835078,819402,Yau Tsim Mong,*
8189,15115,561,22.31475,114.16496,CHARMING GARDEN BLOCK 7,5/1/1998 0:00,2648,154850,3747.2,158597.2,23,26,35000,0.6,1,0,0,0,1,835041,819529,Yau Tsim Mong,*
8190,6722,592,22.31431,114.16309,CHARMING GARDEN BLOCK 1,5/1/1998 0:00,1260,73750,1104.7,74854.7,23,26,35000,0.6,1,0,0,0,1,834848,819481,Yau Tsim Mong,*
8280,10588,612,22.2606,114.23794,YUET CHUI COURT,6/1/1999 0:00,0,21108.1,244.2,21352.3,37,25,18500,0.6,1,0,0,1,0,842563,813535,Eastern,*
8402,22360,483,22.26575,114.23424,BAYVIEW PARK,6/1/1999 0:00,212,12725.8,0,12725.8,34,25,43400,0.4,1,0,0,0,0,842181,814104,Eastern,*
8435,12618,634,22.26575,114.23424,BAYVIEW PARK,6/1/1999 0:00,212,12725.8,0,12725.8,34,25,43400,0.4,1,0,0,0,0,842181,814104,Eastern,*
8451,10085,702,22.26575,114.23424,BAYVIEW PARK,6/1/1999 0:00,212,12725.8,0,12725.8,34,25,43400,0.4,1,0,0,0,0,842181,814104,Eastern,*
8456,12320,487,22.30624,114.17101,KENSINGTON PLAZA,3/1/1999 0:00,90,4457.9,1864.1,6322,19,26,18740,0.1,1,0,1,1,0,835664,818587,Yau Tsim Mong,*
8460,12005,733,22.2606,114.23794,YUET CHUI COURT,6/1/1999 0:00,0,21108.1,244.2,21352.3,37,25,18500,0.6,1,0,0,1,0,842563,813535,Eastern,*
8480,9508,488,22.2606,114.23794,YUET CHUI COURT,6/1/1999 0:00,0,21108.1,244.2,21352.3,37,25,18500,0.6,1,0,0,1,0,842563,813535,Eastern,*
8493,11238,452,22.2606,114.23794,YUET CHUI COURT,6/1/1999 0:00,0,21108.1,244.2,21352.3,37,25,18500,0.6,1,0,0,1,0,842563,813535,Eastern,*
8706,12880,427,22.30624,114.17101,KENSINGTON PLAZA,3/1/1999 0:00,90,4457.9,1864.1,6322,19,26,18740,0.1,1,0,1,1,0,835664,818587,Yau Tsim Mong,*
8720,14051,427,22.2606,114.23794,YUET CHUI COURT,6/1/1999 0:00,0,21108.1,244.2,21352.3,37,25,18500,0.6,1,0,0,1,0,842563,813535,Eastern,*
8730,12244,637,22.30624,114.17101,KENSINGTON PLAZA,3/1/1999 0:00,90,4457.9,1864.1,6322,19,26,18740,0.1,1,0,1,1,0,835664,818587,Yau Tsim Mong,*
8753,8668,646,22.26575,114.23424,BAYVIEW PARK,6/1/1999 0:00,212,12725.8,0,12725.8,34,25,43400,0.4,1,0,0,0,0,842181,814104,Eastern,*
8768,8228,875,22.26575,114.23424,BAYVIEW PARK,6/1/1999 0:00,212,12725.8,0,12725.8,34,25,43400,0.4,1,0,0,0,0,842181,814104,Eastern,*
8819,15957,470,22.31926,114.15728,ISLAND HARBOURVIEW TOWER 3,2/1/2000 0:00,1237,89970.9,0,89970.9,39,25,83000,0.8,1,0,0,0,1,834247,820028,Yau Tsim Mong,*
8822,17286,457,22.31962,114.1572,ISLAND HARBOURVIEW TOWER 2,2/1/2000 0:00,1237,89970.9,0,89970.9,37,25,83000,0.8,1,0,0,0,1,834240,820068,Yau Tsim Mong,*
8823,13944,545,22.31806,114.15797,ISLAND HARBOURVIEW TOWER 9,5/1/2000 0:00,1077,81535.1,0,81535.1,42,24,83000,0.6,1,0,0,0,1,834320,819893,Yau Tsim Mong,*
8836,14739,441,22.31926,114.15728,ISLAND HARBOURVIEW TOWER 3,2/1/2000 0:00,1237,89970.9,0,89970.9,39,25,83000,0.8,1,0,0,0,1,834247,820028,Yau Tsim Mong,*
8837,9542,765,22.31806,114.15797,ISLAND HARBOURVIEW TOWER 9,5/1/2000 0:00,1077,81535.1,0,81535.1,42,24,83000,0.6,1,0,0,0,1,834320,819893,Yau Tsim Mong,*
8848,9985,681,22.31962,114.1572,ISLAND HARBOURVIEW TOWER 2,2/1/2000 0:00,1237,89970.9,0,89970.9,37,25,83000,0.8,1,0,0,0,1,834240,820068,Yau Tsim Mong,*
8897,10787,927,22.28303,114.19357,DRAGON PRIDE,6/1/2000 0:00,96,5915.1,0,5915.1,31,24,68600,0.4,1,0,0,1,0,837988,816018,Eastern,*
8903,10919,696,22.31926,114.15728,ISLAND HARBOURVIEW TOWER 3,2/1/2000 0:00,1237,89970.9,0,89970.9,39,25,83000,0.8,1,0,0,0,1,834247,820028,Yau Tsim Mong,*
8907,9677,837,22.31884,114.15729,ISLAND HARBOURVIEW TOWER 5,2/1/2000 0:00,1237,89970.9,0,89970.9,39,25,83000,0.8,1,0,0,0,1,834248,819983,Yau Tsim Mong,*
8919,14038,463,22.31801,114.15831,ISLAND HARBOURVIEW TOWER 10,5/1/2000 0:00,1077,81535.1,0,81535.1,40,24,83000,0.5,1,0,0,0,1,834358,819891,Yau Tsim Mong,*
8920,10603,547,22.31808,114.15762,ISLAND HARBOURVIEW TOWER 8,5/1/2000 0:00,1077,81535.1,0,81535.1,42,24,83000,0.7,1,0,0,0,1,834285,819895,Yau Tsim Mong,*
8932,13470,631,22.31884,114.15729,ISLAND HARBOURVIEW TOWER 5,2/1/2000 0:00,1237,89970.9,0,89970.9,39,25,83000,0.8,1,0,0,0,1,834248,819983,Yau Tsim Mong,*
8937,12163,781,22.31999,114.15717,ISLAND HARBOURVIEW TOWER 1,2/1/2000 0:00,1237,89970.9,0,89970.9,37,25,83000,0.8,1,0,0,0,1,834238,820108,Yau Tsim Mong,*
8940,17001,647,22.28303,114.19357,DRAGON PRIDE,6/1/2000 0:00,96,5915.1,0,5915.1,31,24,68600,0.4,1,0,0,1,0,837988,816018,Eastern,*
8944,7321,646,22.31926,114.15728,ISLAND HARBOURVIEW TOWER 3,2/1/2000 0:00,1237,89970.9,0,89970.9,39,25,83000,0.8,1,0,0,0,1,834247,820028,Yau Tsim Mong,*
